bluebill,8752765,2894896,14935015,5791333,6175013,7506067,16250869,2568239,10988198,6053975,7244078,12171948,2105629,4672311,14014414,7300439,8945267,5327426,10393751,3551790
broadbill,15592941,4149344,1124412,12763583,9804706,3230505,6328913,12112545,2133555,8901464,15527148,12371375,2440738,15527658,1077024,7259456,11974032,4605495,5076368,2039838
greater black head,15987699,7368816,10592673,13290186,2368548,15856113,8355969,12040120,5395541,2106148,8087629,921102,5066061,8158332,11184810,15987699,723468,10461087,6644837,3749945
greater black head duck,4680600,2634571,13290193,8620185,460816,9675704,3880755,6973541,14144207,1578776,3565731,10193792,4077883,2103834,14011077,7303025,10397102,3814701,15194553,11638642
greater scaup,10069416,2499617,15724528,6775647,13225940,7312052,13422803,3160897,4485530,6777452,3565731,1776413,14407637,7170925,10132642,12369602,8882302,3814704,7302751,5985612
greater scaup duck,7312052,13422803,3160897,4485530,6777452,14014166,8285019,12237238,10588290,3219483,8815486,1776413,14407637,7170925,10132642,14211030,8030361,3683120,11380125,6578012
greater scaup sapsucker,9345443,4603191,14999774,12827827,7167540,8947071,4013630,12895428,10856622,2105636,3565731,3684664,13158599,5066316,10987691,11646910,8817808,2039583,4342079,14472915
scaup,10069416,2499617,15724528,6775647,13225940,7312052,13422803,3160897,4485530,6777452,3565731,1776413,14407637,7170925,10132642,12369602,8882302,3814704,7302751,5985612
scaup duck,10069416,2499617,15724528,6775647,13225940,8157798,12500932,4401956,10443332,1444361,16053493,1776413,14407637,7170925,10132642,7312052,13422803,3160897,4485530,6777452
bluebillj,16448762,8432557,2832472,9091112,12638379,15856369,5334377,1383977,7646773,12240063,15328219,4545420,2109531,9807817,13358049,15001061,3690834,1119012,5477210,7505847
lesser black head,11696996,4799032,14600896,15046509,7368050,4400407,12041664,1472946,8737586,6727884,4680600,3881271,12493968,8156012,7449876,10659489,7297613,13095119,3418409,9786438
lesser black head duck,8157798,12500932,4401956,10443332,1444361,7040084,15461095,10328716,13618117,2699300,10069416,2634571,13290193,8620185,460816,12369602,8882302,3814704,7302751,5985612
lesser scaup,5129275,3156258,7236974,10919583,13345420,12369602,8882302,3814704,7302751,5985612,14276825,2499617,15724528,6775647,13225940,3817018,7041394,10069419,1842718,13686490
lesser scaup duck,13357279,3749943,789515,11053487,8224126,12369602,8882302,3814704,7302751,5985612,4413786,2434081,6512991,12498858,9735033,15921648,5524810,2564896,9011323,11511711
little bluebill,16514300,6384500,14738148,3683890,1447445,4935250,2433830,13684431,8684165,11185077,12961735,13619409,1315863,16316664,7634306,5857901,3092268,9934215,12171183,1118480
little eider,7040355,2434845,10592408,5066305,13420475,14803168,5065287,2829109,12500153,9670538,3882293,10725031,6646117,8422530,3619130,4672075,7302252,13224139,1184279,15724528
siberian eider,10189655,9869207,5521980,12696241,1119255,9409947,3749161,14670794,6775885,11311465,4672075,7629139,13418933,12096356,15855855,14344687,9481956,4871514,14333012,15063463
small eider,11848404,5066832,9609382,7567480,12822154,14344687,9481956,4871514,14333012,15063463,4672075,7302252,13224139,1184279,15724528,6255494,4674399,8353124,11970959,3290424
steller's duck,14803168,5065287,2829109,12500153,9670538,15987699,12035740,4864051,13663553,7956579,4672075,7302252,13224139,1184279,15724528,14344687,9481956,4871514,14333012,15063463
steller's eider,14803168,5065287,2829109,12500153,9670538,14344687,9481956,4871514,14333012,15063463,11848148,7302252,13224139,1184279,15724528,4406319,7499631,13748414,11772303,15789803
fischer's eider,12829893,9474446,4602161,15197665,10253882,7177118,3815734,13421767,10658204,11896142,7638671,4737866,9609382,7632244,13217941,12895686,7102037,4275261,9801094,11837062
spectacled eider,7040355,2434845,10592408,5066305,13420475,11907506,9668993,4799022,7429707,12558955,10594998,4603188,11902590,9729358,14211284,11383222,8155495,5393481,14738148,3749170
crested eider,10660534,8358041,4343120,6450043,2565934,14344687,9481956,4871514,14333012,15063463,12961482,8423320,4013639,5988203,2565677,7968443,3554886,12961996,10662340,5528929
king eider,14344164,11580854,7496535,10262155,4405043,7177118,3815734,13421767,10658204,11896142,7177118,10263966,3091493,15593196,8545059,7171698,12106425,855052,3289653,15169311
american eider,14344164,11580854,7496535,10262155,4405043,12829893,9474446,4602161,15197665,10253882,6394545,3815734,13421767,10658204,11896142,12961482,10263966,3091493,15593196,8545059
black throated eider,12829893,9474446,4602161,15197665,10253882,7177118,3815734,13421767,10658204,11896142,16185076,2437954,14935261,3300474,11711658,10660534,8358041,4343120,6450043,2565934
common eider,12829893,9474446,4602161,15197665,10253882,7177118,3815734,13421767,10658204,11896142,14344687,4213057,12960960,8947057,12034406,12895686,7102037,4275261,9801094,11837062
eider duck,7177118,3815734,13421767,10658204,11896142,16053492,7166792,9727307,11841191,14144978,6451079,9481956,4871514,14333012,15063463,16185076,4213057,12960960,8947057,12034406
greenland eider,7106162,12040633,855051,15496471,7097648,12965347,9078662,2959658,9068081,5198167,7171698,11446950,1052692,13333547,14995370,12700114,8753563,3488058,6186088,13278050
northern eider,7177118,3815734,13421767,10658204,11896142,12961482,10263966,3091493,15593196,8545059,2630946,12106425,855052,3289653,15169311,9212841,4340530,14539742,6710359,1182736
pacific eider,8427707,4800574,1973276,14998231,5468573,12829893,9474446,4602161,15197665,10253882,16053491,11324896,7108989,7951937,14807535,14344687,9481956,4871514,14333012,15063463
harlequin,15921906,1710618,13092807,7105644,10263708,16645629,13419975,6762809,9861501,2624784,6643795,5976366,11046276,8806485,13287355,16053235,6963268,12790843,10519942,1447703
harlequin duck,16579836,6971748,3223607,10921641,8666918,6645346,3880493,13025979,1315602,15263193,16053492,3880232,14078671,11578014,5514510,6579303,4141869,7419161,11908013,14736859
labrador duck,16316403,4402979,14536627,8350299,11968385,15856113,5386782,11644330,9076599,7232851,9675704,5123886,11773606,9074293,6769996,16381933,8414310,4472649,12889773,13139559
red billed scoter,4543843,1906979,13616575,9208197,14849371,11120303,2171934,9016992,7367785,10183493,3550759,3880756,6907750,14078671,1644568,11384254,3222822,986635,7831685,5985098
skunkhead coot,8487297,3684411,12303291,5658199,14145495,10197915,4079183,8882055,7237237,2105376,6119522,6908017,12435655,16049870,10774097,11711154,4671312,9803159,7303028,1052688
skunk headed coot,10395036,3487537,5987413,15115140,15196123,5070454,8951467,1711909,7825256,15252652,16053492,1777183,15525600,15172915,10767141,4543843,1906979,13616575,9208197,14849371
spotty nosed scoter,16053491,6966582,9334356,12498094,2364683,15987698,9338218,12232335,5919305,13814465,15789805,9790515,11308136,13681075,6831639,16053235,7622970,10191984,3547158,12694442
surf duck,7510938,14080996,4808802,6440513,11057599,6784406,2237737,15456966,5132623,15840623,4543843,12098921,1775380,5983036,14309949,13948882,7959140,11316132,2960435,5592148
surf scoter,5005175,8951467,1711909,8022119,15645608,11384254,3222823,1118220,8292494,6249558,10596294,1906979,13616575,9208197,14849371,16316921,4144962,7500918,11516860,15185517
american white winged scoter,7437718,2630444,4866378,14138295,13666698,11384254,3222823,1118220,8292494,6249558,5664356,7504027,3749427,5460046,11110005,10333895,7702180,5195841,8942939,11442293
degland's white winged scoter,9743797,2371103,11453132,7245968,5533540,11318713,2763567,8425365,6121063,14066581,11384254,15658991,13882837,2109487,9995125,4476221,8813917,15132646,2633770,13355979
hump billed velvet scoter,11318713,2763567,8425365,6121063,14066581,7303025,10397102,3814701,15194553,11638642,14738408,3222822,986635,7831685,5985098,9807551,8162468,5659493,3158849,8945536
velvet scoter,11589102,10596535,3814969,6911623,9801080,12236984,8684165,1906711,6512738,3880244,11384254,6905177,12236467,9340033,3023906,10542326,6575694,4404012,8489873,11248277
white winged scoter,5070455,8951467,1777445,7956070,15449256,10596294,7504027,3749427,5460046,11110005,7303025,3222823,1118220,8292494,6249558,10333895,7702180,5195841,8942939,11442293
black scoter,5070455,8951467,1777445,7956070,15449256,10004418,7175063,3355185,13871166,11107381,7303025,10397102,3814701,15194553,11638642,11384254,3222822,986635,7831685,5985098
black scoter ,5070455,8951467,1777445,7956070,15449256,10004418,7175063,3355185,13871166,11107381,5070454,10397102,3814701,15194553,11638642,11384254,3222822,986635,7831685,5985098
common scoter,11384254,3222823,1118220,8292494,6249558,4543843,1906979,13616575,9208197,14849371,9150648,8951467,1711909,7825256,15252652,7303025,10397102,3814701,15194553,11638642
european common scoter,5070455,8951467,1777445,7956070,15449256,11384254,3222823,1118220,8292494,6249558,7303025,6584983,2961205,4610162,15054438,13819371,3551537,1314317,10725038,7499378
american black scoter,5070455,8951467,1777445,7956070,15449256,10004418,7175063,3355185,13871166,11107381,11384254,10397102,3814701,15194553,11638642,11384254,3222822,986635,7831685,5985098
american scoter,5070455,8951467,1777445,7956070,15449256,10004418,7175063,3355185,13871166,11107381,9150647,3222823,1118220,8292494,6249558,7303025,10397102,3814701,15194553,11638642
pacific black scoter,4543843,1906979,13616575,9208197,14849371,5070454,8951467,1711909,7825256,15252652,8750466,6519448,2961205,4873336,15382108,11384254,3222822,986635,7831685,5985098
pacific ocean scoter,10000539,7237486,15790320,13553358,1842203,4543843,1906979,13616575,9208197,14849371,16448249,10724261,4931896,6510414,12960453,11384254,3222822,986635,7831685,5985098
scoter,16053487,6381641,14738020,2960169,10000486,16645629,12369085,5131599,9539987,592137,5719076,4933957,8552575,12631483,14637870,16513010,7959407,13749710,11182747,2631204
long tailed duck,9674679,5854809,15526103,1776414,12828600,4672075,7302252,13289675,1250071,15724528,8289402,9012094,13615528,1711650,13017191,5665160,3157030,11841705,8550248,13881288
oldsquaw,8749951,5590592,7301473,2171420,6641984,7576754,3946550,6911090,12040122,15395304,7576754,6643285,4602929,2499103,10855845,5665160,3157030,11841705,8550248,13881288
old squaw,15330018,4339769,12300700,8024940,13386783,5003366,2960942,13749967,8617080,15592685,4541797,3946550,6911090,12040122,15395304,5665160,3157030,11841705,8550248,13881288
south  southerly,3355441,7306109,13161179,10002854,15200504,4286078,10070695,13553096,2044215,13779783,7576754,8488852,12698060,2828339,14276834,4540749,12964831,2039838,8028295,10726324
southerly old squaw,8422283,5920852,14668234,4141614,9936815,5665160,3157030,11841705,8550248,13881288,4680600,3946550,6911090,12040122,15395304,16447473,8090208,4999746,11576463,14012609
bufflehead,5198405,11384252,8094082,13884389,1447447,16185334,4473658,922392,9407877,12435390,4680600,2634571,13290193,8620185,460816,8954808,2109232,15131860,6517630,11052956
buffle head,5198405,11384252,8094082,13884389,1447447,16185334,4473658,922392,9407877,12435390,16119028,2634571,13290193,8620185,460816,8954808,2109232,15131860,6517630,11052956
butterball,15460837,10713708,2845079,7446423,14926927,12105911,6898233,8551025,9182228,2891546,16053749,12889490,6248826,2048931,13674529,15526632,7232341,937610,11510425,13740331
spirit duck,16119285,6184542,13487565,10526880,2236962,13290705,10855072,4604743,2039073,6721452,13883100,11650516,5735816,9875300,5015318,15987699,14187104,8959707,14232096,12559986
american goldeneye,5465208,4539200,12765647,1909540,10200493,6843506,9473933,4472115,13942167,6838080,16185078,5198162,7434869,15856369,1975072,8954808,2109232,15131860,6517630,11052956
cobhead,16119285,6046527,9606042,919563,10487306,15658990,16304410,9658680,8556169,2303528,13883100,8471345,14369560,1708046,9474192,15921906,6110517,10658466,919559,10487045
common goldeneye,5465208,4539200,12765647,1909540,10200493,6843506,9473933,4472115,13942167,6838080,8954808,5198162,7434869,15856369,1975072,8954808,2109232,15131860,6517630,11052956
common goldeneye whistler,6843506,9473933,4472115,13942167,6838080,13883100,11843519,4342853,7303540,1974816,10914610,2109232,15131860,6517630,11052956,6838077,13619404,2896423,15790317,10066836
goldeneye,7033160,3615270,14192483,15977869,10653567,16053492,4213086,9935524,13093324,8410191,10914610,15921902,1444866,12631168,6831884,15788773,12399909,14981239,9468532,6692119
golden eye,15393501,2300710,6772307,11381163,11826514,15987440,6050359,1907482,12434356,9207639,15393237,15921902,1444866,12631168,6831884,16184820,16103474,10504490,15164213,0
whistler,197379,15856113,5987163,12369084,9013641,15787993,15195597,13748148,14603202,12827046,13487565,11775390,14735047,13617336,10064517,5270139,2834247,9877195,12505049,5415117
barrow goldeneye,12632514,9540495,2632231,7106663,4541251,7440525,1646621,3686964,11846345,15791351,8954808,3158321,8225152,1184018,5263953,8954808,2109232,15131860,6517630,11052956
barrow's goldeneye,6784666,4409675,14601651,9865071,11970963,13883100,5198162,7434869,15856369,1975072,8954808,2109232,15131860,6517630,11052956,5465208,4539200,12765647,1909540,10200493
barrow's golden eye,7440525,1646621,3686964,11846345,15791351,4013118,10855072,6184803,13947850,5055502,8692677,2109232,15131860,6517630,11052956,11777476,16316664,3749696,8882067,1249301
smew,7434868,13290443,10329759,3684666,5395544,14145739,12237743,5527638,9935249,3356469,14007945,5266797,14934231,9474447,1777183,3950156,7371912,11649491,2237478,14542063
cock robin,15196118,4410738,460554,13858115,9068884,2430228,9793120,13876395,6110774,15591120,16053232,4666931,15657419,12883518,8282701,3224390,12105140,7171960,10131610,15525603
fish duck,15856369,11368599,10005674,14103438,4676473,15921906,11704131,1786800,15572997,9000492,7365179,8305315,11375371,5916430,13220723,15724526,8355449,3355960,15433783,3254988
hooded merganser,9672354,4473143,6710631,13029611,1973278,8355453,3023900,15856111,6249301,6503200,16119028,11051421,3354673,8420475,657676,9270888,11707289,2168853,4797999,14999778
hooded sheldrake,15987697,5590604,2367265,13223360,10327694,16645629,14473676,10130820,12828334,7103568,4082519,8218721,10654090,12958390,13929786,16579836,9466709,6769461,13220523,11703670
sawbill,10052164,7223846,12229515,13550781,3152144,6651799,5198150,11251373,11373929,2368053,8487030,13095898,1579545,7501175,16053749,2435361,7232593,12692123,12946762,15526892
american merganser,7301217,13421257,10264224,4013112,12225909,11449012,8620939,5655349,6237463,15131613,16119028,4276537,12960967,1777437,8936524,9270888,11707289,2168853,4797999,14999778
american sheldrake,16645629,14606311,9342361,11316409,6118504,16119028,9538698,11907503,4604222,14540252,11449012,8218721,10654090,12958390,13929786,16645629,14273730,13351339,10652541,9206637
common large merganser,6911618,15455143,2695449,12821380,10500929,12369598,9211534,3817797,15461092,11031640,11449012,8620939,5655349,6237463,15131613,8487030,4276537,12960967,1777437,8936524
common merganser,8487030,4276537,12960967,1777437,8936524,12369598,9211534,3817797,15461092,11031640,7441831,8620939,5655349,6237463,15131613,7301217,13421257,10330017,3947832,12160115
goosander,6183241,8420731,10986924,3020045,13026764,5785642,13022867,7759430,10128241,16247231,11449012,4151147,15065047,3158064,11972005,5262663,2762532,8751248,10792386,14541033
large merganser,9270888,11707289,2168853,4797999,14999778,7301217,13421257,10264224,4013112,12225909,8487030,8620939,5655349,6237463,15131613,8487030,4276537,12960967,1777437,8936524
merganser,9270888,11707289,2168853,4797999,14999778,7301217,13421257,10264224,4013112,12225909,8423549,4276537,12960967,1777437,8936524,8290428,4279361,14144968,11842731,10246478
red breasted merganser,11449012,8620940,5720885,6368792,15065821,10987954,9211023,3223601,6183252,15590341,9537154,3026735,11843508,16185334,5658456,10067363,6113847,12368568,9075824,4205592
red breasted sheldrake,10133666,8684411,4536367,13343600,7088153,8423549,3026735,11843508,16185334,5658456,7169625,5525069,13812661,10318177,7497572,10725813,8685457,4209210,7171184,1250070
masked duck,6839632,3945004,9077628,9987914,11577505,6641996,3942690,8604464,11695953,10341601,7037012,4012081,9865856,12166550,10120273,12369594,3693143,7436658,15254608,15591635
musked ruddy duck,12107717,5257260,9344152,6775127,15195860,9409179,4927784,8868151,14869471,11714505,13883616,7242906,4535334,13416082,15656135,11910090,8948369,4605002,15132652,6186855
st. domingo duck,9927770,3553062,8173801,6982547,7098941,12896206,8151103,16119285,10589574,9879278,11384250,7559999,4207397,10985625,10206699,3355155,6907702,11709827,8950060,1577738
white winged lake duck,10596294,7504027,3749427,5460046,11110005,11384254,3222823,1118220,8292494,6249558,7041637,2763567,13817303,8425109,6121063,10333895,7702180,5195841,8942939,11442293
north american ruddy duck,10726584,16514043,6771017,7303544,11105363,12107717,5257260,9344152,6775127,15195860,12107717,5128239,12374229,9672321,8673347,10528166,6309693,1643024,13621987,10245693
ruddy duck ,10470339,7771537,7751468,13400380,14937325,14078667,8079426,10326150,5450796,4488600,15987699,5257260,9344152,6775127,15195860,15921905,8871497,3155233,13864039,10919829
sleepy duck,16184563,16636004,14846287,16678719,10846559,16053492,15119228,8214064,11775915,1249036,16053492,13410600,1250065,12566203,6051396,16053491,15896102,10620249,15582633,13072805
common guineafowl,16448250,6710886,13487565,10395294,1315860,15987441,10722413,5854019,13881015,3090977,8288852,4143927,10591899,13354691,7826533,15724527,5657689,3420990,11382191,8816007
grey breasted helmet guineafowl,6380874,11649737,8618088,10067604,3091494,11117940,4737605,2236960,2780298,9190693,16053492,13619923,4274990,10856079,13531502,4933709,3026746,7169125,10062983,4744078
guineafowl,16053492,3288883,13091778,9077636,10044481,15987699,5328976,13487563,1776672,10526363,16052200,4144188,12894915,7299682,9605522,15987699,4474444,13027272,9670289,12350582
helmet guineafowl,16053492,4144188,12894915,7299682,9605522,15987699,4474444,13027272,9670289,12350582,16052200,7304556,10133143,3292212,15327391,8024947,10655635,5131086,3419954,6905949
helmeted guineafowl,16053492,4144188,12894915,7299682,9605522,15987699,4474444,13027272,9670289,12350582,6189609,7304556,10133143,3292212,15327391,8024947,10655635,5131086,3419954,6905949
tufted guineafowl,6248525,12302509,9274228,3616287,14935264,11638388,8023878,4144177,7314588,1776405,5657425,9471832,16185331,6381923,12293999,16184817,6905424,14143686,11185051,13731945
wattle nosed guineafowl,3814189,7300696,11249765,10262173,5261641,11577506,9933455,7499377,14869738,13093333,16053492,2894118,10136253,11912406,8228256,8021329,5802010,3297312,12104086,1645071
common turkey,15987698,2696227,9599084,12564661,6048324,16184561,11747107,16364645,13855828,16111539,16446956,9997189,8615538,12564919,14473945,5392719,15987182,15224156,15908211,8553349
eastern turkey,15397580,15897481,5027307,11728199,909022,15528164,10676716,13733810,13432439,15147807,3882036,10045988,7219720,15124909,13669234,16316149,9979936,7219205,13340257,12168620
feral turkey,4802123,11312529,7236983,13679781,11831152,8682291,4144915,12898125,15002235,10792503,4077091,10592158,1776408,6908254,14475243,9276032,2763047,7039074,4867911,12370371
florida turkey,7235171,4668480,10064269,11842225,3024171,7947304,15790060,9799022,13024418,14430244,7171950,9932384,6443835,8614989,11511691,7698526,10857349,4209202,13224620,1775893
merriam's turkey,8552579,11842988,4736583,13860679,15948837,11320195,6047314,10259847,2037024,15592941,16053232,10921120,4012863,2368038,13487052,11840653,7893593,2762784,658185,14327180
mexican turkey,15658724,15447349,14777871,11714496,8945715,15921907,12155201,15249755,2070991,11378577,6834074,14202738,12077602,8746579,14255958,14540507,12540984,3950904,11313039,2265192
plain turkey,16645629,14210514,13080687,13874067,11891269,4341317,11183518,8223096,14471369,5675196,5068366,16447995,10060474,12233935,14736104,526600,13816795,8686241,5396065,14851745
rio grande turkey,9015163,5658962,14341074,10790294,2105898,8821878,3552565,1908513,6248530,11777442,15921650,12365975,9868683,7302758,12442344,7906390,4150573,5404727,2700574,7368033
wild turkey,4077121,15527149,9665928,11974075,12208233,15921648,8149826,4271134,12167825,11807761,8479814,4344154,7501454,12626875,11888003,15987699,4799799,9138022,12103336,7280163
eastern ruffed grouse,14474456,11513734,7168599,9932933,5392190,2105606,5852726,10457473,12431515,8351328,16250613,5191458,11178620,13284509,3482904,10322792,13287855,6771515,14605777,4009759
oregon grouse,8023117,4536622,13023142,2630431,14668484,7762284,2763047,15196357,920847,11772297,15856113,6904394,4142637,13354424,11050639,14077898,10786698,5719610,7758933,2233617
ruffed grouse,16447992,7891295,10261133,13288118,3682350,16513785,10588799,13156794,7233360,13414535,8487528,7303023,13684944,11382189,2960685,16448250,8681317,11578013,14144976,2307127
american spruce grouse,11314280,7102020,12827004,9734740,4470825,7368258,8880995,5393205,3157027,8803889,13158086,10920068,5326911,13613900,3418916,8616555,11511453,5919558,2433054,12697529
canada,16379630,16581893,16551053,16240847,16404560,15276877,16380660,853768,6841959,8523306,12302772,14551564,1645099,14512499,8782595,16054008,15481407,4079954,6776950,15634580
canada grouse,4604206,7695697,11904621,8881268,2959642,5916981,3352349,8481871,10393487,12535358,8616555,5327165,3288354,8747627,10328465,7368258,8880995,5393205,3157027,8803889
franklin's grouse,11314280,7102020,12827004,9734740,4470825,7368258,8880995,5393205,3157027,8803889,11314280,11511453,5919558,2433054,12697529,12302772,5327165,3288354,8747627,10328465
spruce grouse,6382428,8489341,3289650,13422556,9871260,12302772,5327165,3288354,8747627,10328465,11314280,7102020,12827004,9734740,4470825,8487528,10920068,5326911,13613900,3418916
spruce partridge,6382428,8489341,3289650,13422556,9871260,12302772,5327165,3288354,8747627,10328465,15790061,7102020,12827004,9734740,4470825,8616555,11511453,5919558,2433054,12697529
greater sage grouse,9078634,6314831,12827823,2630949,12098093,16250613,6904394,4142637,13354424,11050639,9078634,7822658,13221554,10850936,2559238,8810330,11246213,5457724,2696226,14604754
sage grouse,15790061,7822658,13221554,10850936,2559238,16250613,6904394,4142637,13354424,11050639,12100722,6314831,12827823,2630949,12098093,8810330,11246213,5457724,2696226,14604754
gunnison grouse,12561041,10982010,7495501,4142896,15129548,11963224,9398338,5323302,2694676,15785399,6970192,5983294,8548959,3352608,13221815,7500401,3355184,10659758,5657937,12634840
gunnison sage grouse,12561041,10982010,7495501,4142896,15129548,11963224,9398338,5323302,2694676,15785399,16513785,2695974,14076867,11969687,16184561,12100722,5983294,8548959,3352608,13221815
blue grouse,13091001,6970188,11577503,9930614,3879209,16250613,6904394,4142637,13354424,11050639,9079663,10588799,13156794,7233360,13414535,8616555,11511453,5919558,2433054,12697529
dusky grouse,13091001,6970188,11577503,9930614,3879209,7039582,8487538,5131334,10460569,11579566,3683888,6843733,3881777,5461828,10789253,16513785,10588799,13156794,7233360,13414535
sooty grouse,10468167,13556313,8091226,10393484,4669748,2762015,5853516,9867152,8221296,11775152,9728594,7827555,13749443,13797698,15789813,7039582,8487538,5131334,10460569,11579566
northern sharp tailed grouse,4802619,8223090,13224396,10724001,3026467,11045484,14075836,6969419,4076591,5533069,15649952,12169909,4736068,1653345,14671075,9534059,7101267,12037025,3812137,15001835
sharp tailed grouse,16513785,10588799,13156794,7233360,13414535,9534059,7101267,12037025,3812137,15001835,16447734,12952176,8612431,6636327,15697694,12040328,8749400,6773310,15326669,12276342
lesser prairie chicken,12493696,9534291,5258542,3090210,11555375,15715745,13084019,9137744,6766884,15500322,10793129,9467478,5916728,12101003,15967758,10586989,5193264,2694423,10509366,13022102
attwater's prairie chicken,5862762,12834229,8230793,2896693,12419625,9867621,6709826,16251125,3418652,13799951,15715745,7638662,5722710,1972763,11489814,5786676,3223588,9924424,8084025,12094303
greater prairie chicken,12432801,7693150,10852227,4996160,13532450,16053235,9070924,3285273,13615795,14448922,16250871,13084019,9137744,6766884,15500322,5786676,3223588,9924424,8084025,12094303
heath hen,15198183,6579300,12829635,10526880,3158064,7965267,12821874,5065285,14258974,9723172,15590620,7430496,10526367,3618358,15165045,10002833,8225397,5655110,4140843,12748881
pinnated grouse,15326403,8549472,11576722,5521201,7099458,15789537,7038022,12235927,9604198,3419423,15715745,12233621,8877408,10785660,6839632,15459539,7036744,4209196,12562831,10260335
prairie chicken,16513785,10588799,13156794,7233360,13414535,16053235,9070924,3285273,13615795,14448922,5786676,13084019,9137744,6766884,15500322,5786676,3223588,9924424,8084025,12094303
prairie hen,15987442,8401436,11773603,11898390,14435645,16513785,10588799,13156794,7233360,13414535,6705472,3223588,9924424,8084025,12094303,15649952,12952176,8612431,6636327,15697694
white tailed ptarmigan,8682869,10460051,6380114,11316135,4209462,9798011,5588804,12433855,3484715,15000548,10395799,10455154,14604234,11772815,4535339,9073507,10785149,6640458,11579311,4273458
adak,15593976,8487297,11184810,13290186,3223857,4416364,7899533,11844024,3686470,13885929,12167804,6251613,16053749,8946002,3620414,13422811,5523786,4267810,9211536,404873
adak ptarmigan,11382414,9737078,7432786,5524287,12501160,13027026,10522497,6048825,4141602,11512238,12371406,5652791,9667681,14275235,7758423,12829119,9671831,4075046,7698301,14736595
chamberlain's ptarmigan,13091001,6904652,11643295,9930614,3879209,13292714,9086589,5463377,5999171,3420976,7039582,7698041,6249306,10201012,15328739,7438222,3488833,11652333,10458505,1317404
dixon's ptarmigan,7298129,4799283,11382448,2827040,9917242,15659249,8421763,10724261,12501700,4736582,7627857,8487538,5131334,10460569,11579566,15987699,11842740,6447714,9145227,3158064
evermann's ptarmigan,9863258,11770743,7101758,12954762,4668461,6976586,16579836,9013869,10658184,3752225,8152639,16514043,10196349,4998194,1841685,12167804,5652791,9667681,14275235,7758423
kellogg's ptarmigan,5530185,2962723,11053217,8553332,13356497,15987699,11842740,6447714,9145227,3158064,7632492,4141856,12427890,10647355,14932923,15659249,8421763,10724261,12501700,4736582
nelson's ptarmigan,15659249,8421763,10724261,12501700,4736582,7959137,3355184,12368297,10590333,14145747,15329778,3555633,12039600,10131860,6052438,13752543,7237744,9409684,11449785,2762789
ptarmigan,15987699,11842740,6447714,9145227,3158064,15659249,8421763,10724261,12501700,4736582,12371406,4737360,10463421,7764872,12469316,10596040,8820663,14146535,5728913,789262
reinhardt's ptarmigan,13292714,9086589,5463377,5999171,3420976,16250613,6904394,4142637,13354424,11050639,15659249,7698041,6249306,10201012,15328739,12768220,5202276,9414062,1516578,9390393
rock ptarmigan,15987699,11645361,5921370,9408399,3289650,6639681,10455153,14538442,11772815,4470061,8023648,8421763,10724261,12501700,4736582,10596040,8820663,14146535,5728913,789262
sanford's ptarmigan,4601618,14605527,1709319,12038563,9534024,13946837,9669779,4208434,6841186,2169622,12371406,10524555,4469802,12367275,2170400,8875310,11703371,5719574,12165398,13419170
townsend's ptarmigan,4013355,10986106,7764298,13156261,2171416,9798011,5588804,12433855,3484715,15000548,8878955,7698041,6249306,10201012,15328739,9073507,10785149,6640458,11579311,4273458
tundra ptarmigan,5725763,15593197,2567963,12567488,10460558,7300690,12829377,15001319,3946546,12540724,13027027,4667697,13356237,11908019,2562839,9073507,10785149,6640458,11579311,4273458
turner's ptarmigan,13939115,15919334,6577496,10459537,4143414,11779019,14804964,7895950,5854306,9791328,15658477,10522497,6048825,7890519,11512237,15659249,8421763,10724261,12501700,4736582
welch's ptarmigan,7894388,12895169,3552305,9868691,13138020,15659249,8421763,10724261,12501700,4736582,8747617,6378830,3285786,9077631,11380901,5530185,2962723,11053217,8553332,13356497
alaska ptarmigan,7960974,4805994,11647436,14343403,2959407,15001835,9541014,3881270,6447195,1052430,9073507,5458494,15592941,3814444,11776422,4403762,7958123,12633542,10263708,14805225
alexander's ptarmigan,5265771,7048115,8748410,4078398,11380902,15659249,8421763,10724261,12501700,4736582,10323545,10785149,6640458,11579311,4273458,15987699,11776947,6052956,9605778,3289650
allen's ptarmigan,15659249,8421763,10724261,12501700,4736582,6775387,10525852,9143682,12106431,4012335,13027781,6240028,14143166,13714986,4528394,12768220,5202276,9414062,1516578,9390393
red grouse,12502983,8154713,9998719,7095606,11775910,8283213,5653295,11180161,3550753,10181946,3482401,9405811,5649708,15593198,10922149,16250613,6904394,4142637,13354424,11050639
ungava ptarmigan,3089950,7232589,13880247,12233867,15460834,16579836,14671839,12237498,13882323,10460831,12371406,9919557,13088689,10761763,7760494,7826514,4602672,10396578,13026501,5855581
white shafted ptarmigan,5726000,7441451,9868936,11645362,4341298,7171695,4276545,12895169,14868959,2236701,15329778,7698041,6249306,10201012,15328739,2762015,5853516,9867152,8221296,11775152
willow grouse,4403762,7958123,12633542,10263708,14805225,15987699,11645361,5921370,9408399,3289650,15659249,4737360,10463421,7764872,12469316,6705472,10455154,14604234,11772815,4535339
willow ptarmigan,15987699,11842740,6447714,9145227,3158064,4403762,7958123,12633542,10263708,14805225,8878955,8421763,10724261,12501700,4736582,15329778,4737360,10463421,7764872,12469316
